first_name,last_name,price,above_100
Samuel,Simmons,38.36117241,
Brian,Brown,100.03953800,true
Barbara,Brown,223.02702000,true
Monica,Oconnor,27.82578051,
Jacob,Yang,54.06984636,
Jennifer,Roberts,172.79327450,true
Ashley,Schultz,171.18700010,true
Elizabeth,Swanson,228.43629890,true
Jonathan,Lawrence,36.77728915,
Linda,Rodriguez,175.73652200,true
Molly,Tate,192.76509250,true
Patrick,Mosley,20.68179732,
Anita,Nelson,98.25630190,
Susan,Harris,62.12362274,
John,Conrad,216.36137730,true
Peggy,Johnson,219.28479210,true
Timothy,Allen,199.01099390,true
Susan,Hansen,90.74580755,
Linda,Woods,226.94201600,true
Susan,Herrera,175.42053670,true
Linda,White,211.99635890,true
Andrew,Matthews,287.61049840,true
Lisa,Richardson,185.52768850,true
Jennifer,Dixon,172.80388620,true
Daniel,James,6.65091143,
Kyle,Chaney,129.40884320,true
Erin,Kennedy,91.86979408,
Allison,Jones,50.92956508,
Jason,Lopez,182.35145740,true
Cameron,Burton,73.50561371,
Joe,Cook,58.01492890,
Robert,Miller,268.11072960,true
Olivia,Martin,82.34771286,
Manuel,Long,94.22695027,
Richard,Villanueva,75.50448780,
Taylor,Jones,62.18273963,
Catherine,Simmons,136.59356940,true
Samantha,Miranda,120.15731070,true
Sarah,Brown,298.43295960,true
Jerry,Clark,243.56199020,true
Briana,Morris,66.29706805,
Michelle,Schneider,131.80216480,true
Alyssa,Kim,211.25119580,true
Courtney,Williams,232.44655910,true
Rebekah,Gonzalez,193.38377030,true
Cameron,Gay,143.67702590,true
Jose,Martinez,80.93405105,
Gabrielle,Todd,173.98158330,true
Adrian,Price,133.07886100,true
James,Daniels,270.04637350,true
Henry,Huffman,184.98699260,true
Beth,Murphy,24.76246353,
Kevin,Haynes,115.22547670,true
Darryl,Deleon,204.37634180,true
Jeffrey,Wells,264.92418430,true
John,Hicks,252.82439250,true
Pamela,Stanley,166.47722660,true
Frank,Gardner,247.73369740,true
Eric,Kennedy,59.87939535,
Michael,Buchanan,84.84694551,
Brooke,Johnson,169.84218600,true
Joseph,Alvarado,43.63467789,
Dawn,Ross,98.64511088,
Christina,Hammond,48.76616516,
Adrian,Richmond,3.97588991,
Elizabeth,Gardner,74.14070427,
Melissa,Wood,137.57040520,true
Matthew,Nelson,240.55388660,true
Janet,Gross,6.59343683,
Michael,Murphy,259.06410830,true
Samuel,Davis,197.03672860,true
James,Garcia,132.01984700,true
Carolyn,Glover,288.22012610,true
Jonathan,Singleton,277.89256880,true
Jennifer,Rodriguez,266.98241650,true
Robert,Moore,25.25347246,
Kelly,Rogers,203.40855010,true
Kelly,Rodriguez,161.69198930,true
Michael,Fisher,3.42164263,
Lorraine,Shaw,276.27239280,true
Steven,White,37.28490080,
Joy,Long,216.54591820,true
Brandon,Riggs,8.33068622,
Raymond,Henderson,212.46046530,true
Kenneth,Wright,84.45131708,
Katelyn,Sloan,84.36432198,
Jonathan,Robinson,142.10459990,true
Gina,Morales,154.72663290,true
Rachel,Martinez,100.97712450,true
Nicole,Mcgee,211.95722140,true
Danielle,Hunter,166.47715340,true
Dillon,Baker,229.88025410,true
Steven,Lane,251.30153130,true
Sandra,Cook,129.40836880,true
Heather,Cardenas,68.71986146,
Kyle,Robinson,40.78974200,
James,Rodriguez,278.58396190,true
John,Robertson,249.68916360,true
Melissa,Smith,9.02944651,
Sarah,Oneal,89.01612989,
Austin,Mcdowell,98.91948453,
Marie,Taylor,126.40952720,true
Teresa,Garrett,201.35695130,true
Kelly,Perez,249.96332270,true
Mary,Odom,94.71141448,
Stacy,Hansen,38.16867181,
Sara,Lopez,204.65197420,true
Arthur,Gibson,63.21726831,
Jennifer,Ortiz,105.03551430,true
Amanda,Davis,200.28596270,true
Tina,Fitzpatrick,129.19387750,true
Andrea,Page,138.82352190,true
Wayne,Reeves,172.40050710,true
James,Sullivan,46.20312463,
John,Hernandez,193.71066270,true
Tiffany,Barnett,271.73120510,true
Jessica,Watts,58.75572391,
Miss,Katherine,50.00288911,
Nathan,Nielsen,23.30866391,
Patricia,Davis,171.77625920,true
Ricardo,Davies,170.03737790,true
Matthew,Lawson,199.96758680,true
Christopher,Miller,179.24095230,true
Charles,Mendoza,157.25615040,true
Jack,Lin,110.61847730,true
Michelle,Jacobs,147.46232280,true
Amber,Hopkins,289.45061930,true
Christine,Lara,218.39124770,true
Nancy,Garcia,141.38534320,true
Lindsey,Owens,264.64619210,true
Lisa,Brewer,43.02463642,
Alex,Rhodes,264.27767390,true
Daniel,Bennett,157.03766100,true
Susan,Robinson,268.30485640,true
Christopher,Olson,260.02519380,true
Jon,Roach,129.69057470,true
Michael,Robinson,38.28658602,
Rodney,Arellano,206.03304900,true
Alicia,Wong,250.44487370,true
Jesse,Singh,147.52346910,true
Nicole,Smith,64.95829168,
Dwayne,Snyder,35.83931880,
Marcus,Rice,96.59177813,
Ashley,Dixon,87.74147719,
Erica,Nelson,91.27947021,
Anna,Valdez,202.48017900,true
Marco,Pierce,228.78191720,true
Nicole,Henry,111.77167600,true
Melissa,David,125.74633220,true
Patricia,Moreno,153.29790460,true
Kevin,Woodard,47.11087611,
Adam,Bailey,130.20987950,true
Carrie,Henson,95.32864041,
Richard,Martin,31.98809588,
Whitney,Reed,63.47690471,
Michael,Snyder,259.24790690,true
Dana,Molina,280.09396250,true
Justin,Decker,9.91902946,
Cristina,Gray,74.33697802,
Mark,Nguyen,95.40654703,
Michael,Johnson,283.61510450,true
Nicholas,Clark,229.53483910,true
Todd,Wheeler,239.32700190,true
Linda,Woods,31.94347823,
Alan,Peterson,113.26464650,true
Christina,Pennington,225.69299800,true
Jennifer,Baldwin,2.03110414,
Jake,Oliver,277.36974630,true
Krystal,Reilly,76.15060240,
Jacob,Grant,94.85835916,
Malik,Wright,204.16825590,true
Gabrielle,Johnson,24.81047258,
Anne,Howard,11.21869422,
Trevor,Gutierrez,177.22319310,true
Caleb,Morales,120.99127460,true
Jennifer,Hernandez,256.77976830,true
Mark,Montes,247.92160080,true
Matthew,Peck,217.32918940,true
James,Dominguez,69.51063989,
Jonathan,Mclaughlin,201.92432120,true
Melissa,Vega,56.22834208,
Renee,Ellis,17.36826270,
Mark,Schmidt,90.18202643,
Anthony,Baker,227.80840550,true
Amanda,Perkins,110.29578150,true
Lisa,Garcia,198.87181480,true
Jennifer,Sullivan,183.45747090,true
Jeremy,Wright,106.86424470,true
Tracy,Frazier,221.68188660,true
Kathryn,Cardenas,258.47506060,true
Robert,Wheeler,1.70038198,
John,Gonzalez,234.45914620,true
Thomas,Gordon,257.38223640,true
Jacob,Mcintyre,278.08455550,true
Charles,Melendez,114.13748460,true
Angel,Johnson,201.31273120,true
Derek,Stevens,139.15296530,true
Cindy,Odonnell,160.06532830,true
Mary,Holmes,186.37107910,true
Amanda,Monroe,136.37718830,true
Sara,Sanchez,195.64574440,true
Dennis,Williams,171.70057860,true
Emily,Mitchell,245.11885450,true
Lauren,Rodriguez,17.23575522,
Jeffrey,Santiago,248.65114910,true
Tony,Norton,112.86493900,true
Jacqueline,Choi,288.63368620,true
Andrew,Mclaughlin,125.07533370,true
Larry,Livingston,72.61768508,
Caitlin,Ryan,80.29029468,
Bryan,Porter,63.31039892,
Crystal,Harris,77.70547448,
Joseph,Marshall,110.65941390,true
Brendan,Smith,141.40458670,true
Amy,Wilson,42.65139722,
David,Clark,136.87208700,true
Terri,Pace,63.46936241,
Erika,Joseph,82.40041758,
Jessica,Brown,257.27433210,true
Chase,Young,88.54000090,
Mitchell,Cook,291.74686440,true
Paul,Allen,222.18742660,true
Adam,Morales,149.38878650,true
Jeffrey,Hernandez,206.87549860,true
Melinda,Hamilton,250.69646650,true
Michael,Miller,292.69905330,true
Randall,Scott,287.95529550,true
Pamela,Allison,180.83163100,true
Cynthia,Harrington,114.70897690,true
Heidi,Brown,280.41001630,true
Kathryn,Graham,294.74757850,true
Samantha,Strickland,58.95976130,
Kimberly,Gilbert,42.94513178,
Laura,King,203.57204880,true
Janet,Perez,183.74642810,true
George,Hunt,67.29373426,
Randy,Taylor,281.57820730,true
Theresa,Newman,147.33120910,true
Mark,Hensley,221.28267420,true
Elizabeth,Woodard,9.21500280,
Amanda,Snow,59.85221516,
Colton,Porter,70.77229473,
Barbara,Aguilar,151.27220540,true
Michael,Brady,280.49150310,true
Paul,Romero,275.29038990,true
Donna,Little,232.42690050,true
Kathleen,Ramirez,169.13359300,true
Caitlin,Espinoza,70.53534625,
Michael,Mccarthy,128.34177220,true
Janet,Choi,283.95602130,true
Michael,Moore,5.19039168,
Brian,Little,119.25328660,true
Robert,Davis,5.10943692,
Miranda,Phillips,112.10049980,true
Jonathan,Garrison,11.84842450,
Anthony,Guerrero,112.12786590,true
Kenneth,Bryant,25.11955555,
Amy,Brown,211.76075660,true
Robert,Morris,132.83869770,true
Carrie,Lyons,68.28990010,
Laura,Graves,129.92634290,true
Jaime,Lucas,281.91504290,true
Jordan,Pearson,133.06677850,true
Nicholas,Martinez,92.89085466,
Mary,Padilla,80.10421826,
Scott,Chapman,35.50265642,
Pamela,Bridges,144.62954740,true
Wanda,Collins,268.20157230,true
Mark,Bender,284.78786520,true
Amanda,Norris,238.50921560,true
Abigail,Brown,214.74308320,true
Brian,Pham,181.49252790,true
Jamie,Young,103.56603500,true
Brian,Peterson,38.04520837,
Lisa,Warren,161.49209050,true
Lacey,Rosales,7.21392438,
Timothy,Nguyen,125.59877410,true
Daniel,Harper,183.34120590,true
Barbara,Smith,175.72662230,true
Holly,Brown,262.07617710,true
Wesley,Cunningham,203.70648790,true
Rachel,Mason,61.41199682,
Alicia,Case,83.21400551,
Thomas,Wright,121.02622870,true
Antonio,Dominguez,153.68430150,true
Kelsey,Collins,82.84050842,
Michael,Hodges,160.75581010,true
Elizabeth,Gutierrez,296.87709770,true
Scott,Brown,179.07652840,true
Melvin,Wiley,197.52062270,true
Stephanie,Haas,103.94710640,true
Lisa,Medina,98.31428815,
Susan,Lane,157.56078190,true
William,Tran,211.46311180,true
Tony,Morris,262.46841450,true
Randy,Carlson,2.02262968,
Savannah,Holland,18.73685121,
Crystal,Vega,195.42691380,true
Erika,Espinoza,146.87672540,true
Deborah,Jones,33.06002021,
Kirsten,Williams,45.11195371,
Charles,Patel,83.30399432,
Mitchell,Pierce,15.77614742,
Misty,Ramirez,258.99112580,true
Angela,West,172.26232410,true
Mark,Bowman,1.22278563,
Christina,Orr,54.85043104,
Brian,Bridges,161.87775610,true
Mike,Hale,251.52866320,true
Amanda,Allen,298.02630970,true
Robert,Hernandez,65.88481939,
Brandon,Bernard,298.84410980,true
Dan,Young,145.28786580,true
Jonathan,Nguyen,216.10594580,true
Mary,Sandoval,265.50894100,true
Bryan,Clark,212.54990290,true
Tina,Weaver,179.32238310,true
Joseph,Huynh,12.12787062,
Kelly,Meyer,38.73669424,
Mary,Clark,286.99769990,true
Sherry,Lyons,170.60084970,true
Jonathan,Adams,289.78952290,true
Jeremy,Henderson,6.50813432,
Edward,King,24.06968535,
Jennifer,Butler,162.24465360,true
Michael,Taylor,206.17226080,true
James,House,131.63441640,true
Pamela,Kelley,27.22925751,
Kevin,Peters,205.68744350,true
Carolyn,Sanchez,113.87084780,true
Jacqueline,Johnson,185.93811530,true
Aaron,Gardner,190.92085370,true
Randall,Kemp,145.91910830,true
Kristen,Flores,101.04302390,true
Robert,Wilson,120.20491710,true
John,Taylor,133.52521120,true
Misty,Mckinney,200.36728620,true
Craig,Smith,34.83743898,
Brianna,Long,83.56975561,
Hailey,Fisher,189.08798910,true
Elizabeth,Cantrell,57.65410519,
Jennifer,Ortiz,190.90985050,true
Benjamin,Conway,209.05472790,true
Charles,Rose,186.93381470,true
Noah,Mccarty,284.57976170,true
James,Casey,291.81686260,true
Hector,Stanton,208.82441960,true
Dustin,Watkins,145.74908450,true
Chloe,Pham,89.83293965,
Jordan,White,94.44268301,
Melissa,Reese,50.17771223,
Gary,Taylor,91.21897341,
Michele,West,8.53419930,
Jennifer,Baker,37.99363448,
Andre,Brown,183.20546240,true
Joseph,Murphy,50.09158495,
Andrew,Stewart,56.67172554,
Brenda,Jones,107.34885260,true
Cole,Harris,185.03490650,true
Kimberly,Levy,262.95492380,true
Jerry,Shannon,209.44289490,true
Blake,Brown,207.59787170,true
Brianna,Ford,219.92783740,true
Bryan,Santiago,195.60405290,true
Michelle,Walker,139.57946850,true
David,Lewis,185.47265480,true
Molly,Henry,42.40494173,
Michaela,Sanchez,151.78614390,true
Samantha,Ramirez,269.38797810,true
Matthew,Kramer,32.67900048,
Stephanie,Marquez,12.14656879,
Maria,Short,6.14136076,
Sandra,Hawkins,267.84128360,true
James,Copeland,15.22065754,
Roberto,Chapman,107.93377560,true
Douglas,Murphy,126.26825070,true
Lori,Chavez,178.69752860,true
Cynthia,Weaver,140.01615620,true
Christopher,Charles,133.07715000,true
Joshua,Thompson,184.76280820,true
Michael,Bowers,280.46353330,true
Kimberly,Torres,260.55603980,true
Scott,Webb,18.12656066,
Karen,Luna,155.32020470,true
Shane,Bradley,267.42662260,true
Shelly,Long,195.75161040,true
Russell,Medina,216.83421940,true
Anne,Baker,107.16431230,true
Christopher,Jones,221.75026090,true
Kelly,Espinoza,252.88040370,true
Rachel,Martinez,233.76443570,true
Elizabeth,Bailey,256.09568700,true
Lori,Reese,192.35588310,true
James,Cruz,82.80534614,
Kelly,Levy,229.37283090,true
Austin,Roth,110.79533780,true
Timothy,Edwards,81.67278510,
Michael,Knight,277.58102490,true
Nicolas,Ray,273.97396820,true
Tracy,Butler,103.69488180,true
Brian,Novak,133.57882000,true
Thomas,Burton,177.80402480,true
Mario,Humphrey,297.09962640,true
Kelly,Mcdonald,93.87930236,
Melinda,Smith,30.95738552,
Emily,Sanchez,128.01508200,true
Dana,Vega,217.61127570,true
Jessica,Cortez,207.01100840,true
Kelly,Olson,90.15307177,
Timothy,Gallegos,34.24451135,
Jonathan,Cummings,283.07317910,true
Steven,Johnson,143.49478030,true
Christopher,Sullivan,246.84695460,true
Kimberly,Garcia,237.28690900,true
Michael,Nguyen,61.21337178,
Kevin,Foster,144.64433170,true
Jennifer,Preston,10.59685480,
Mary,Chapman,22.75658157,
Marc,Collins,277.82761220,true
Amber,Sims,35.10336774,
Shawn,Kennedy,234.34444130,true
Christine,Farmer,149.52141610,true
Pam,Martinez,31.56743239,
Lisa,Thompson,286.89306700,true
John,Bennett,87.68981426,
Ronald,Dixon,188.62880020,true
Paul,Peterson,294.49318490,true
Carrie,Jones,0.75201896,
Tiffany,Carrillo,141.16193980,true
Katie,Hanna,44.05564643,
Seth,Villanueva,58.94782805,
Donna,Lewis,136.06211870,true
Tina,Hunter,191.81806650,true
Sheri,Beck,177.53380150,true
Kristen,Hall,118.25322410,true
Douglas,Morgan,104.65782160,true
Zachary,Miller,219.62210640,true
Teresa,Collins,125.31429560,true
Devon,Roberts,257.06499700,true
Amy,Gray,87.68906218,
Tracy,Wagner,80.41036549,
Eric,West,220.81657380,true
Denise,Harper,239.36302610,true
Brianna,Richards,145.79386480,true
Shirley,Garcia,105.52581620,true
James,Byrd,233.91933050,true
Krista,Mata,41.27185978,
Vernon,Gomez,198.37596410,true
John,Gilbert,29.86956496,
Alicia,Medina,157.78231760,true
Vanessa,Campbell,48.40733246,
Pamela,Berg,200.25798650,true
Michael,Reilly,40.37878652,
Thomas,Austin,206.55526780,true
Alejandra,Martinez,299.59550800,true
Lindsey,Powers,144.74415590,true
Jacqueline,Sawyer,279.93135230,true
Nancy,Wilkins,94.51742417,
Shane,White,219.88014390,true
Daniel,Rivas,130.12521960,true
Andrew,Medina,223.17240540,true
Donald,Carson,176.62684080,true
Jason,Hamilton,223.80734210,true
Mark,Perez,32.23346517,
Christina,Mann,49.62966498,
Matthew,Miller,215.43422340,true
Nicholas,Mccarthy,53.42571190,
John,Barnett,105.20549490,true
Paige,Hudson,46.07679429,
Edward,Marshall,248.28591660,true
Gina,Higgins,41.63209155,
Linda,Ellis,239.18067340,true
Daniel,Wade,8.80647802,
Jessica,Weiss,2.38898662,
Erik,Aguilar,148.07441350,true
Gregg,Baker,161.51024100,true
Bradley,Compton,109.18357910,true
Timothy,Sanders,99.61045296,
Steve,Mccall,256.10306980,true
Thomas,Hull,47.49049225,
Carla,Cunningham,25.42770724,
Rachel,Sullivan,36.80706270,
Latoya,Little,57.42486685,
Sarah,Harvey,158.70926510,true
Kayla,Wright,83.15242904,
Andrew,Tanner,220.52866200,true
Aaron,Hansen,258.86405260,true
Hunter,Atkinson,209.45821270,true
Richard,Williams,186.80672280,true
Frank,Martinez,200.21542190,true
Timothy,Burns,41.18516716,
Melissa,Ortiz,279.01380030,true
Henry,White,199.24778500,true
Amanda,Mccoy,114.35576820,true
Pamela,Cox,262.04373780,true
Linda,Ray,250.79890910,true
Brooke,Hernandez,52.93529633,
Lisa,Livingston,142.72591560,true
Eugene,Mason,222.91146050,true
Stephen,Reid,34.16935530,
Kevin,Landry,193.60915680,true
Jamie,Porter,258.21819270,true
Daniel,Cunningham,179.37034410,true
Victor,Marsh,219.97577910,true
Ryan,Rodriguez,71.20559309,
Brittany,Bradley,246.93954190,true
Amy,Wallace,98.62126666,
Alex,Smith,196.54580570,true
Timothy,King,28.04141590,
Charles,Jennings,79.81066083,
Jessica,Vargas,21.42151951,
Jacqueline,Briggs,18.13293516,
Laurie,Gonzales,195.17595650,true
Olivia,Clark,107.63494900,true
Donald,Molina,12.89769275,
Ricky,Allen,257.97620380,true
Catherine,Rodriguez,185.24949380,true
Daniel,Torres,59.36058847,
David,Shepherd,146.50420000,true
Jonathan,Hansen,65.38248265,
Benjamin,Griffin,262.10814420,true
Tracey,Hess,102.85650450,true
Victoria,Walker,283.14923810,true
Cathy,Carney,266.44306780,true
John,Gibbs,218.52750940,true
Angela,Torres,198.89127260,true
Harold,Glover,164.15932200,true
Dawn,Myers,126.86323700,true
Ashley,Spencer,199.29221360,true
Mary,Walters,134.08613450,true
Christina,Davenport,140.07864310,true
Brian,Johnson,106.23431570,true
Crystal,Contreras,209.89391810,true
Tanya,Turner,232.36077590,true
Katelyn,Durham,34.86538887,
Nathaniel,Wilson,233.23459560,true
Joseph,Long,76.06925903,
Mallory,Hall,293.54454250,true
Bianca,Chavez,244.54095950,true
Victoria,Strickland,226.78696000,true
Scott,Jackson,44.25908098,
Patrick,Smith,186.58326700,true
Samuel,West,239.88422550,true
Brian,Baker,225.96948600,true
Haley,Baldwin,168.18906850,true
Joanna,Fernandez,40.50912655,
Jeffrey,Berg,36.85605931,
Alexander,Wilson,255.14501770,true
David,Fuller,263.54578500,true
Laura,Kramer,178.29399990,true
Melinda,Lambert,113.69536090,true
April,Cole,157.75906640,true
Jill,Thornton,167.46815470,true
Holly,Riley,204.62739750,true
Beth,Kim,11.01260527,
Kelly,Thomas,251.95752950,true
Teresa,James,119.05983330,true
Jasmine,Johnson,168.53592220,true
Brian,Wood,249.08314840,true
Deborah,Estes,181.12430350,true
Jeremy,Knight,267.90775190,true
Abigail,Mccoy,71.79365804,
Chad,Sellers,114.27086310,true
James,Terry,280.16201980,true
Rachael,Watson,46.35207578,
Jeffrey,Poole,61.75679400,
Matthew,Salazar,99.92305376,
Christopher,Small,94.26105369,
Noah,Smith,239.63473970,true
Steven,Mack,39.00781023,
Casey,Castillo,272.14004110,true
Rachel,Poole,283.77656560,true
Karen,Sutton,140.55029330,true
John,Martinez,289.26067260,true
Michele,Harrington,3.99744511,
Cheyenne,Brown,253.11428170,true
David,Turner,121.41753600,true
Brian,Carter,78.81410568,
Sheena,Ward,292.81798300,true
Anthony,Carson,218.77349470,true
Janet,Zavala,17.08133565,
Cynthia,Smith,8.74799377,
Carla,Cannon,288.18842690,true
Lacey,Lopez,278.17292990,true
Amy,Copeland,269.01034950,true
Kristin,Jacobs,11.69491035,
Antonio,Ferguson,297.33140030,true
Isabella,Bush,264.98467000,true
James,Davidson,264.81930480,true
Holly,Mendoza,54.44607070,
Jordan,Lopez,66.64716665,
Antonio,Ryan,95.58598206,
Raymond,Ware,232.50519900,true
Alexander,Stafford,201.51424420,true
Kevin,Clayton,73.98622457,
Kristen,Rice,160.94820140,true
Joseph,Moore,123.33708690,true
Bryan,Riley,103.92865670,true
Diana,Flores,143.13721570,true
Kathryn,Lawrence,78.31057308,
Deanna,Smith,249.60066370,true
Nancy,Miller,3.86920980,
David,Horton,34.62084961,
Zachary,Esparza,71.18403611,
Victoria,Moreno,255.71252460,true
Douglas,Skinner,275.56288500,true
Timothy,Spencer,115.22031690,true
Daniel,Oconnor,210.48078790,true
Ryan,Fitzgerald,158.77126430,true
Natalie,Martinez,136.07591770,true
Joyce,Hayes,9.32364726,
Amber,Morris,89.45784699,
Tiffany,Jackson,33.51449337,
Tiffany,Vasquez,253.20256000,true
John,Douglas,166.29672860,true
William,Reed,215.30551490,true
Nicole,James,141.19219410,true
Danielle,Miller,141.05420370,true
Sarah,Miller,22.37833918,
John,Morrison,252.16543150,true
Sarah,Coleman,137.22297650,true
Daniel,Smith,49.99955025,
Kurt,Butler,93.24935853,
Cody,Becker,248.43172470,true
Miss,Molly,210.39945790,true
Craig,Bailey,102.14272870,true
Derrick,Campbell,159.40481260,true
Jennifer,Ibarra,169.32221970,true
Timothy,Black,160.42138920,true
Shawn,Blanchard,159.55613940,true
Brian,Johnson,95.74294191,
Patricia,Gray,122.90082360,true
James,White,124.18373380,true
William,Smith,115.48350080,true
Hannah,Cummings,206.37937780,true
Philip,Mills,149.76905730,true
Emily,Berry,194.85378680,true
Casey,Coffey,173.05308250,true
Regina,Johnson,1.36620022,
Steven,Waters,159.09536060,true
Joshua,Gonzalez,193.45208640,true
Kimberly,Green,240.81745560,true
Thomas,Nelson,188.22142970,true
Robert,Rivera,252.71371240,true
Miss,Michelle,219.53201110,true
Linda,Barajas,126.66953210,true
Amber,Jensen,87.74180917,
John,Owens,240.67084520,true
Elizabeth,Benitez,22.97631526,
Sarah,Smith,54.02302876,
Jonathan,Hernandez,113.64058810,true
Benjamin,Stevens,241.96313350,true
Isaac,Roth,64.00283561,
Lauren,Smith,191.04424100,true
Nicole,Duffy,169.92210560,true
